airtableId,missionId,availableFrom,availableUntil,minSalaryExpect,maxSalaryExpect,degreeSubject,status,missionCandidate,MissionCandidateHardSkills,missionCandidate,MissionCandidateLocations,missionCandidate,MissionCandidateLanguages
recLuimxVMpWUaU5C,rec5Vy4oVduUs4WKq,,,,,MBA FOR EUROPE,Rejected by CP,recLuimxVMpWUaU5C,"adobe-design-programs,map,matrixone,microsoft-excel,office-365,onenote,oracle,outlook,powerpoint,project-implementation,real-estate-development,sap,sap-sd,sharepoint,viewpoint",recLuimxVMpWUaU5C,europe,recLuimxVMpWUaU5C,"en,fr,hu"
recLV2fWMBjUTqCBK,recusVqWSM8W4Os51,,,50000,,Elektrical and Electronics Engineering,Sent to Client,recLV2fWMBjUTqCBK,c-c++-stl,,,recLV2fWMBjUTqCBK,"en,tr"
recLxtlLE49Wot1Dm,recMh3kDSANBvdJbu,,,,,,Rejected by CP,recLxtlLE49Wot1Dm,"java,unix",,,recLxtlLE49Wot1Dm,"en,hi,mr"
reclYqHRd6WzXwQwR,rec7MvbTywFTvWryg,,,,,,Rejected by CP,reclYqHRd6WzXwQwR,.com,,,reclYqHRd6WzXwQwR,"en,fr"
recM6Yf4IMQnibFUb,rec25eM1zf8i9g7V4,,,,,Computer Science,Sent to Client,recM6Yf4IMQnibFUb,"ethical-hacking,hacking,hardware-hacking",,,recM6Yf4IMQnibFUb,"en,hi"
recMagcShiL1dKne5,recUwquxTAuaSpYwc,2023-03-30,,90000,90000,Double MBA (TIEMBA ‘21),Rejected by CP,recMagcShiL1dKne5,"business-planning,leadership,leadership-development,leadership-mentoring,research,start-up-ventures,start-ups,start-ups-management",recMagcShiL1dKne5,"asia/china,europe/france",recMagcShiL1dKne5,"en,fr,zh"
recMaX10auIu2nv8L,recZzXqsiS77tAAcS,,,32000,,Finance général,Rejected by CP,recMaX10auIu2nv8L,pack-office,recMaX10auIu2nv8L,europe/france,recMaX10auIu2nv8L,"en,fr"
recmbgagdB1skURea,rec5Vy4oVduUs4WKq,,,,,Logistics and supply chain management,Rejected by CP,recmbgagdB1skURea,internet-savvy,recmbgagdB1skURea,europe,recmbgagdB1skURea,"de,en,hu"
recMEAgphr6LuRnHT,recwMSrftJ7BbX5mZ,,,4500,,,Rejected by CP,recMEAgphr6LuRnHT,automation,,,recMEAgphr6LuRnHT,en
recmFKjpqBFtYMo9P,rec7MvbTywFTvWryg,,,48000,50000,Expert en ingénierie et management des technologies de l’information et de la communication,Rejected by CP,recmFKjpqBFtYMo9P,"jira,react,react-native,ruby-on-rails",,,recmFKjpqBFtYMo9P,en
recmg1dvSuKZoQklz,recMh3kDSANBvdJbu,,,,,,Rejected by CP,recmg1dvSuKZoQklz,"java,mysql,selenium",,,recmg1dvSuKZoQklz,"en,hi"
recmiLujK3y3g0w7z,rec11F8d7djUmcYvT,,,23000,,,Sent to Client,recmiLujK3y3g0w7z,sales,,,recmiLujK3y3g0w7z,"bg,en"
recMIvnEHn7DFybec,rec25eM1zf8i9g7V4,,,,6000,Electrical and Electronics Engineering,Sent to Client,recMIvnEHn7DFybec,"css,html,java,javascript,microsoft-sql-server,mysql",recMIvnEHn7DFybec,asia/india,recMIvnEHn7DFybec,"en,hi,kn,te"
recMjd8Gsq7OhlC6W,rec9B1Iwayh8YU3pc,,,,,M&A,Sourced,,,,,recMjd8Gsq7OhlC6W,"en,fr"
recMkoRXtLTKU6mxo,recWril35NdQ1pyCs,,,,,,Rejected by client,,,,,recMkoRXtLTKU6mxo,"en,fr,zh"
recMkRgF0Cfg0Idvm,recMh3kDSANBvdJbu,2023-03-24,,,,Computer Application,Rejected by client,,,,,recMkRgF0Cfg0Idvm,"en,hi"
recmKZrpgx35vARTw,recCxmuaRimDj5fJh,,,80000,80000,Computer Science,Rejected by CP,recmKZrpgx35vARTw,"angularjs,front-end-engineering-design,react",,,recmKZrpgx35vARTw,en
recmMNTrEjqtRoILy,recAtcVMDz425qUT3,,,85000,,,Already In Client Pipeline,recmMNTrEjqtRoILy,"cloud-based,data-analysis,data-modeling,data-visualization,data-warehousing,postgresql,python",,,recmMNTrEjqtRoILy,en
recMmwqsVt0Ycm7C6,rec7MvbTywFTvWryg,,,40000,45000,Développeuse Web et Web Mobile Fullstack Javascript Spécialisation Data & API,Rejected by CP,recMmwqsVt0Ycm7C6,"git,graphql,heroku,infrastructure,javascript,node.js,postgresql,react,ruby,typescript",recMmwqsVt0Ycm7C6,europe/france,recMmwqsVt0Ycm7C6,"en,fr"
recmNXRgzh9KnORVU,rec5Vy4oVduUs4WKq,,,3500,,,Sent to Client,recmNXRgzh9KnORVU,"analysis,business,marketing,sales,technical-ability",,,recmNXRgzh9KnORVU,"de,en,hu"
recmQXZg7J07ddVus,recA3Ye1PMACJlO1Z,2023-04-03,,65000,120000, Computer Engineering,Rejected by CP,recmQXZg7J07ddVus,"amazon-web-services-aws,javascript,mobile-applications,node.js,react",,,recmQXZg7J07ddVus,en
recMSlRaaQYFxGKQR,recwMSrftJ7BbX5mZ,,,,,,Rejected by CP,recMSlRaaQYFxGKQR,.com,,,recMSlRaaQYFxGKQR,en
recMsvaBILoBJcLfU,recUMYC6no6ATWX6U,,,120000,130000,,Candidate not interested,recMsvaBILoBJcLfU,"key-account-acquisition-amp-retention,key-account-mangement,key-account-relationship-building,managing-key-accounts,sales,sales-growth,sales-management-coaching",,,recMsvaBILoBJcLfU,"de,en"
recMswlUbDfRbCvF3,recwMSrftJ7BbX5mZ,,,8000,,,Rejected by CP,recMswlUbDfRbCvF3,"c-c++-stl,python,sql-azure",,,recMswlUbDfRbCvF3,"en,hi"
recMTgthqfkjYo6jG,recA3Ye1PMACJlO1Z,2023-03-13,,120000,140000,Computer Science,Rejected by CP,recMTgthqfkjYo6jG,"amazon-web-services-aws,graphql,node.js,postgresql,windows-azure",,,recMTgthqfkjYo6jG,en
recmxI3n4Oa4fUSXY,rec5Vy4oVduUs4WKq,,,,,Business Administration and Management General,Candidate not interested,recmxI3n4Oa4fUSXY,"canvas,social-media-communications",recmxI3n4Oa4fUSXY,europe,recmxI3n4Oa4fUSXY,"en,es,hu"
recmYSqMOUubD69Ip,rec0t420QAE6AgEAn,2023-03-14,,37,,"Diplôme national d'ingénierie et de technologies",Rejected by CP,recmYSqMOUubD69Ip,".net,angularjs,jdeveloper,spring-framework",,,recmYSqMOUubD69Ip,"en,fr"
recmYWOgByOy8fw4N,recA3Ye1PMACJlO1Z,,,,,,Rejected by CP,recmYWOgByOy8fw4N,java,,,recmYWOgByOy8fw4N,"en,fr"
recmZOfD6VcsYUfUu,recCxmuaRimDj5fJh,,,75000,85000,Human Genetics ,Mission closed by client,recmZOfD6VcsYUfUu,"angularjs,javascript,leadership",,,recmZOfD6VcsYUfUu,en
recN76GuPUyJG4YyR,rec5Vy4oVduUs4WKq,,,,,Commerce and Marketing Specialist,Interview Process,recN76GuPUyJG4YyR,"access,microsoft-excel,microsoft-word,outlook,powerpoint,salesforce.com,windows",recN76GuPUyJG4YyR,europe,recN76GuPUyJG4YyR,"de,en,hu"
recnaBqChE2JvBw9I,recwe9VS4h7Qfkzjd,,,32000,,,Signed,,,,,recnaBqChE2JvBw9I,"en,fr,zh"
recndpB0am8wTkOM7,recJA0GigXHF9h4jF,,,50000,100000,Computer Sceince,Mission closed by client,recndpB0am8wTkOM7,python,,,recndpB0am8wTkOM7,"en,fr"
recnfCoVeyF0196cn,recMh3kDSANBvdJbu,2023-03-01,,,,Computer Science,Candidate not interested,,,,,recnfCoVeyF0196cn,"en,hi,mr"
recng3aVu1p2Y1RDH,recavhovBsS2p3eZO,,,,,Marketing,Rejected by CP,recng3aVu1p2Y1RDH,"business,driving-license,leadership,marketing,sales",,,recng3aVu1p2Y1RDH,"en,ro"
recnKWAxMivyWG8Hn,rec6N2U5wJf7t3ySH,,,70000,120000,IT Systems Engineering,Rejected by CP,recnKWAxMivyWG8Hn,"agile-project-management,cloud-computing,it-infrastructure-management,management,saas,user-experience,windows-azure",recnKWAxMivyWG8Hn,europe,recnKWAxMivyWG8Hn,"en,es,fr"
recNme6suSkfGeIAx,recIYspADVlMVqb81,2023-03-01,,35000,,"Ingénieur d'affaires en hautes technologies",Rejected by client,recNme6suSkfGeIAx,"3d-modeling,crm,pack-office",recNme6suSkfGeIAx,europe/france,recNme6suSkfGeIAx,"en,fr"
recNoV0SwOdpxNdN7,recu8QJacyAODTIeX,2023-06-30,,61000,65000,,Mission closed by client,recNoV0SwOdpxNdN7,"agribusiness,food,sales",recNoV0SwOdpxNdN7,europe/united-kingdom/england,recNoV0SwOdpxNdN7,en
recnPKkgY1X9zjUIM,recOO9bDKaXhlAHdo,,,24000,,,Interview Process,recnPKkgY1X9zjUIM,"leadership,negotiation,sales",,,recnPKkgY1X9zjUIM,"el,en"
recnSDdh00GlCtnLC,recMh3kDSANBvdJbu,,,,,,Rejected by CP,recnSDdh00GlCtnLC,"agile-testing,apis,bug-tracking,java,jira,selenium",,,recnSDdh00GlCtnLC,"en,hi"
recnsjNg75UM66iOv,recMh3kDSANBvdJbu,,,,,,Rejected by CP,recnsjNg75UM66iOv,"core-java,selenium",recnsjNg75UM66iOv,asia/india,recnsjNg75UM66iOv,"en,hi"
recnsLNLL2HKtL1gd,rec25eM1zf8i9g7V4,,,8500,10000,COMPUTER SCIENCE AND ENGINEERING,Rejected by CP,recnsLNLL2HKtL1gd,"core-java,cypress,java,manual-testing,postgresql,test-automation",recnsLNLL2HKtL1gd,asia/india,recnsLNLL2HKtL1gd,"en,hi"
recNt2Y8MWNS0mvfP,reclHFyhFZjXOSbEp,,,50000,,,Rejected by CP,recNt2Y8MWNS0mvfP,"git,javascript,react,react-native,scrum,typescript",recNt2Y8MWNS0mvfP,europe/france,recNt2Y8MWNS0mvfP,"en,fr"
recNuB4NqABjusUh8,reczkFBZXTtSjNX96,,,450,,,Rejected by CP,recNuB4NqABjusUh8,"business-analysis,fx-derivatives,mysql,risk-analysis,trading",,,recNuB4NqABjusUh8,en
recnvVmqZi6Gio8ZO,recXsP0cgPHypy429,,,,,,Rejected by client,,,,,recnvVmqZi6Gio8ZO,"en,fr,zh"
recNwBa0uGpVoEjxc,recavhovBsS2p3eZO,,,,,Mechanical,Rejected by CP,recNwBa0uGpVoEjxc,"business-development,driving-license,management,marketing,sales,team-leadership",,,recNwBa0uGpVoEjxc,"en,fr,ro"
recnzEqU7d8g5BtAU,recObvBwoSTSuFEll,,,42000,,,Screened by CP,recnzEqU7d8g5BtAU,"auditing,energy,energy-audits,energy-efficiency,energy-management",,,recnzEqU7d8g5BtAU,fr
recO1lIu87BUyGPzY,recA3Ye1PMACJlO1Z,2023-04-03,,65000,120000,Mathematics and Informatics,Rejected by CP,recO1lIu87BUyGPzY,"amazon-web-services-aws,csharp,javascript,mysql,php,python",,,recO1lIu87BUyGPzY,"en,fr,ru,uk"
reco6icITqspLyLCU,rec7MvbTywFTvWryg,,,45000,,,Rejected by CP,reco6icITqspLyLCU,"css,github,heroku,html,javascript,postgresql,python,react,ruby",,,reco6icITqspLyLCU,fr
recocpVcw1ZEIjCm5,recWril35NdQ1pyCs,,,,,,Rejected by client,,,,,recocpVcw1ZEIjCm5,"en,fr,zh"
recodrCvMz3sQiMbt,recwMSrftJ7BbX5mZ,,,,,,Sent to Client,recodrCvMz3sQiMbt,etl,,,recodrCvMz3sQiMbt,"en,hi"
recof9Ngf1EePK6vA,recwMSrftJ7BbX5mZ,2023-04-03,,12500,,Post Graduate Diploma in Data Science,Rejected by client,recof9Ngf1EePK6vA,"data-visualization,hadoop,hypothesis-testing,java,machine-learning,object-oriented-languages,sql-azure",,,recof9Ngf1EePK6vA,"en,hi"
recOgcjUDXU7E9cdC,recLaxiCREBzTpmDO,,,42000,,,Rejected by CP,recOgcjUDXU7E9cdC,"ariba,canvas,crm,microsoft-office",recOgcjUDXU7E9cdC,europe/france,recOgcjUDXU7E9cdC,"en,fr,hi"
recOh3xAEo6sbgH5u,recwMSrftJ7BbX5mZ,,,,,,Sent to Client,recOh3xAEo6sbgH5u,"python,sql-azure",,,recOh3xAEo6sbgH5u,"en,hi,te"
recoHBOTH5nnXTieW,recXsP0cgPHypy429,,,45000,50000,,Rejected by client,,,,,recoHBOTH5nnXTieW,"fr,zh"
recolmlGaG7sZlCBi,recAtcVMDz425qUT3,,,,,,Rejected by CP,recolmlGaG7sZlCBi,"etl,python",,,recolmlGaG7sZlCBi,en
recoLwJUQiiu6kRND,recnBWL7L2B5oicAV,,,54000,,Risk management,Rejected by CP,recoLwJUQiiu6kRND,"crm,crm-databases,hubspot,illustrator,photoshop,salesforce.com",,,recoLwJUQiiu6kRND,"en,es,fr"
recOoFoGopBmLsXMk,recwMSrftJ7BbX5mZ,,,4500,,,Rejected by CP,recOoFoGopBmLsXMk,"test-automation,test-automation-framework",,,recOoFoGopBmLsXMk,en
recoRGyGGmmJIynSz,recwMSrftJ7BbX5mZ,,,7000,,,Sent to Client,recoRGyGGmmJIynSz,"core-java,selenium,selenium-testing,software-testing-life-cycle",,,recoRGyGGmmJIynSz,en
recOSGnPO3gk8tkED,recGrGIFWaByaa5dg,2023-02-23,,36000,60000,,Mission closed by client,recOSGnPO3gk8tkED,"brand-development,canvas,content-management,multi-channel-marketing",,,recOSGnPO3gk8tkED,"ar,en"
recOvA68aeeEY5rsQ,rec1fLbPRArMKBz4D,,,40000,,,Sent to Client,recOvA68aeeEY5rsQ,"business-development,consumer-electronics,electronics,sales",,,recOvA68aeeEY5rsQ,"en,zh"
recoY2UCwRwyfQsDq,rec0t420QAE6AgEAn,2023-03-08,,40000,,Développeur Fullstack Javascript Spécialisation Data optimizations/API,Rejected by CP,recoY2UCwRwyfQsDq,"graphql,node.js,postgresql,react,typescript",recoY2UCwRwyfQsDq,europe/france,recoY2UCwRwyfQsDq,"en,fr"
recozTCGXYT7MjIb8,recKmfrKT4uTpCS2x,,,,,Business International Economics,Waiting list,recozTCGXYT7MjIb8,"business-development,driving-license,marketing,project-management,sales",,,recozTCGXYT7MjIb8,"de,en,pl"
recp9Hf0EnCttCeMb,recA3Ye1PMACJlO1Z,2023-04-03,,65000,120000,Computer Software Engineering,Rejected by CP,recp9Hf0EnCttCeMb,"agile-methodologies,angularjs,api-development,back-end-development,blockchain,cloud-applications,css,django,git,html,javascript,laravel,node.js,php,python,react,typescript,windows-azure",,,recp9Hf0EnCttCeMb,"en,sq"
recpBTq9buh2ZREYz,rec25eM1zf8i9g7V4,,,,,,Rejected by CP,recpBTq9buh2ZREYz,security,,,recpBTq9buh2ZREYz,en
recPCY8tSpj7PGf5P,recTOLFUh69KqHf4t,,,65000,,Etudes en Commerce et Management ,Rejected by CP,recPCY8tSpj7PGf5P,"energy,pack-office",recPCY8tSpj7PGf5P,"europe/france,worldwide",recPCY8tSpj7PGf5P,"ar,en,fr"
recpFg7CfHXhEoSfV,rec5Vy4oVduUs4WKq,,,24000,24000,Business administration and Management (in English),Rejected by CP,recpFg7CfHXhEoSfV,"sales,sales-effectiveness,sales-growth,sales-process",,,recpFg7CfHXhEoSfV,"en,hu"
recpgJ6OtaMeogylT,recLaxiCREBzTpmDO,,,45000,,European Master in Migration and Intercultural Relations,Rejected by client,recpgJ6OtaMeogylT,"communication,coordinating-meetings,coordinating-tasks,microsoft-office,organization-of-events",,,recpgJ6OtaMeogylT,"en,es,fr"
recPHtGRdRVSX6yU0,recwMSrftJ7BbX5mZ,2023-04-03,,10000,,BACHELOR OF TECHNOLOGY,Rejected by CP,recPHtGRdRVSX6yU0,"apache,apache-spark,awstats,big-data,python",,,recPHtGRdRVSX6yU0,hi
recPJc0EH9o4xML6z,recGxlU3W94snVhuH,2023-02-24,2023-03-03,40000,45000,Bachelor of Arts (Honours): Marketing and Public Relations,Rejected by CP,recPJc0EH9o4xML6z,"direct-sales,key-client-relationships,negotiation,new-business-development,new-business-generation",recPJc0EH9o4xML6z,europe/united-kingdom,recPJc0EH9o4xML6z,"en,zh"
recpJMwx03c7hHdUq,rec6N2U5wJf7t3ySH,2023-04-23,,60000,,Technical Engineering in Computer Systems,Rejected by CP,recpJMwx03c7hHdUq,"c-c++-stl,css,ios,javascript,mysql,node.js,nosql,php,python,xhtml",recpJMwx03c7hHdUq,europe/spain,recpJMwx03c7hHdUq,"en,es,fr"
recPK84kk4REmiTgC,recwMSrftJ7BbX5mZ,,,,,,Sent to Client,recPK84kk4REmiTgC,jira,,,recPK84kk4REmiTgC,"en,hi"
recPlaMS5Bd5arlBU,recBNbiMFDkK5SgOv,,,30000,,"Bachelor of Art history and Archeology, Sorbonne University; Master of Science Cultural and Artistic Activities Management",Rejected by CP,recPlaMS5Bd5arlBU,"crm,crm-databases,facebook,linkedin-api,photoshop",recPlaMS5Bd5arlBU,europe,recPlaMS5Bd5arlBU,"en,fr,zh"
recPOojmoI1J2mrDF,recu8QJacyAODTIeX,,,50000,,Master of Science (MSc),Rejected by client,recPOojmoI1J2mrDF,"fmcg,saas",recPOojmoI1J2mrDF,europe/united-kingdom/england,recPOojmoI1J2mrDF,"ar,de,en,fr"
recPPi36wrNqIxgLp,recGrGIFWaByaa5dg,2023-03-01,,65,68,,Mission closed by client,recPPi36wrNqIxgLp,"content-management,copywriting,crm,customer-retention,data-analysis,marketing,social-media-marketing",recPPi36wrNqIxgLp,asia/united-arab-emirates/dubai,recPPi36wrNqIxgLp,"ar,en,hi,ur"
recpuNHXn3cgUbqe5,rec2Xnb1aA6Evh8id,,,60,,,Sent to Client,recpuNHXn3cgUbqe5,"javascript,mongodb,postgresql,ruby-on-rails",,,recpuNHXn3cgUbqe5,en
recQ4aNqPvnfBPHFo,recwMSrftJ7BbX5mZ,2023-03-01,,,7920,Engineering in Information Technology,Rejected by CP,,,,,recQ4aNqPvnfBPHFo,"en,hi"
recq7BruhmIYFguvA,rec7MvbTywFTvWryg,2023-03-31,,40000,,developpement javascript/ react js / redux et developpement web full stack ruby on rails,Rejected by CP,recq7BruhmIYFguvA,"bootstrap,css,heroku,html,javascript,json,mongodb,mysql,node.js,postgresql,react,ruby-on-rails",,,recq7BruhmIYFguvA,"de,en,es,fr"
recq7kYB9ir6krII4,rec6N2U5wJf7t3ySH,,,60000,70000,Master Information Technologies,Rejected by client,recq7kYB9ir6krII4,"agriculture,html5,hydroponics,iot,javascript,pcb-design,php,project-coordination,project-management,project-planning,python,renewable-energy",recq7kYB9ir6krII4,europe/spain,recq7kYB9ir6krII4,"en,es"
recq9VCXmbnSQz0Ix,recA3Ye1PMACJlO1Z,2023-03-20,,120000,120000,Computer Software Engineering,Rejected by CP,recq9VCXmbnSQz0Ix,"amazon-web-services-aws,graphql,javascript,node.js,postgresql,windows-azure",,,recq9VCXmbnSQz0Ix,en
recQAzWxpYy1G7PqV,rec9B1Iwayh8YU3pc,2023-06-01,2023-12-01,,,Finance,Sourced,,,,,recQAzWxpYy1G7PqV,"en,fr,ja,zh"
recqdUrFU60KTisKl,recdN16e9aiTj0z3a,,,30000,42000,"Business, Business Administration",Rejected by CP,recqdUrFU60KTisKl,"financial-markets,google-analytics,microsoft-excel",,,recqdUrFU60KTisKl,"en,es"
recqEODVNRErNRENP,recONKansnIbXY6ij,,,65000,,,Mission closed by client,,,,,recqEODVNRErNRENP,"en,fr"
recQfV5KcRK0qDv2F,recUwquxTAuaSpYwc,,,160000,,Master of Science in Management,Rejected by client,recQfV5KcRK0qDv2F,"business-development,google-analytics,healthcare,ivd,market-entry,market-research,medical-diagnostics",recQfV5KcRK0qDv2F,europe/france,recQfV5KcRK0qDv2F,"en,fr,zh"
recQhjLIJJFCxCTZ9,recMh3kDSANBvdJbu,,,,,,Sent to Client,recQhjLIJJFCxCTZ9,"mysql,selenium",,,recQhjLIJJFCxCTZ9,"en,hi"
recqLyMgid3e6bGfG,recXUiPBv1AYRBeEF,,,,55000,Electronics and Communication,Rejected by client,recqLyMgid3e6bGfG,"embedded-c++,python",recqLyMgid3e6bGfG,europe/united-kingdom,recqLyMgid3e6bGfG,en
recQMT2HnR8mNTQGD,recXsP0cgPHypy429,,,45000,50000,,Rejected by client,,,,,recQMT2HnR8mNTQGD,"en,fr,zh"
recQMt5we2CRURrhb,recql4vRdy52jvOWm,2023-02-13,2023-02-20,40000,40000,"BA Hons, Politics & East Asian Studies (2ii)",Screened by CP,recQMt5we2CRURrhb,"direct-sales,distribution-center-operations,leadership,long-term-customer-relationships,negotiation,sales,supplier-development",recQMt5we2CRURrhb,europe/united-kingdom,recQMt5we2CRURrhb,"en,zh"
recqoCWDBGPSB33zO,recA3Ye1PMACJlO1Z,2023-03-16,,90,90,"Bachelor's degree, Computer Engineering",Rejected by CP,recqoCWDBGPSB33zO,".net,amazon-web-services-aws,graphql,node.js,php,postgresql",,,recqoCWDBGPSB33zO,"en,es"
recqplDenRV1ooEOT,recu8QJacyAODTIeX,2023-02-13,2023-02-27,55000,60000,Masters,Waiting list,recqplDenRV1ooEOT,"client-focus,closing-abilities,communication,data-aggregation,direct-sales,new-business-development,situational-sales-negotiation,team-management,technical-ability",recqplDenRV1ooEOT,europe,recqplDenRV1ooEOT,"ar,de,en,fr"
recqq70NkG6ctU8Rn,recwMSrftJ7BbX5mZ,,,3998,,,Rejected by CP,recqq70NkG6ctU8Rn,"test-automation,test-automation-framework",,,recqq70NkG6ctU8Rn,en
recqQIUcm8JXm5p3S,recwMSrftJ7BbX5mZ,,,4000,,,Sent to Client,recqQIUcm8JXm5p3S,"automation,java,jira,selenium,test-automation,testing",,,recqQIUcm8JXm5p3S,en
recqQveQBB1ByDBYS,recavhovBsS2p3eZO,,,,,Marketing and Foreign Trade,Rejected by CP,recqQveQBB1ByDBYS,"leadership,marketing,sales,sales-management",,,recqQveQBB1ByDBYS,"en,ro"
recQWlpEuRx7jihTM,rec5J1KpQYUAeo0rW,,,55000,,International Business ,Rejected by client,recQWlpEuRx7jihTM,"crm,marketing,saas",recQWlpEuRx7jihTM,europe/spain,recQWlpEuRx7jihTM,"es,fr"
recQx2rO7pKN4BVfP,recAtcVMDz425qUT3,,,75000,80000,"Bachelor of Science (Hons), Physics (Duration - 4 years)",Candidate not interested,recQx2rO7pKN4BVfP,"amazon-web-services-aws,data-feeds,data-science,data-visualization,insurance,python,tableau",,,recQx2rO7pKN4BVfP,en
recqxxjDhUR5D5hWi,recOLEbIR0xzdb1kT,2023-04-02,,110000,130000,"Master of Business Administration, Finance Specialisation, 3.9/4.0 GPA ",Rejected by CP,recqxxjDhUR5D5hWi,"analysis-of-business-problems-needs,analytical-method-validation,auditing,business-analysis,campaign-strategies,customer-acquisition,data-modeling,deal-execution,energy-efficiency-consulting,finance,focused-execution,growth-strategies,international-business,international-development,investment-strategies,strategy-execution",recqxxjDhUR5D5hWi,europe/france/ile-de-france,recqxxjDhUR5D5hWi,"en,es,fr"
recQyTRX6ltdciDbV,recusVqWSM8W4Os51,,,60000,,Marketing and Sales Management,Sent to Client,recQyTRX6ltdciDbV,"bash,cpp,crm,csharp,erp,git,ios,linux,python,windows",,,recQyTRX6ltdciDbV,"en,es"
recr0up1d4K5GBF82,rec2Xnb1aA6Evh8id,2023-04-03,,60000,,Multimedia programming & design,Rejected by client,recr0up1d4K5GBF82,"django,heroku,ruby",recr0up1d4K5GBF82,europe/france,recr0up1d4K5GBF82,"ar,en,fr"
recr2I4RRj35YcF68,recA3Ye1PMACJlO1Z,2023-03-06,,160000,170000,Computer Science,Mission closed by client,recr2I4RRj35YcF68,"amazon-web-services-aws,graphql,javascript,node.js,saas,typescript,windows-azure",,,recr2I4RRj35YcF68,en
recR3AKYSWMkzj3ga,recGxlU3W94snVhuH,2023-03-01,2025-03-02,40000,40000,Media Management,Rejected by client,recR3AKYSWMkzj3ga,business-development,recR3AKYSWMkzj3ga,europe/united-kingdom,recR3AKYSWMkzj3ga,"en,zh"
recR3w146SfZG996i,recwMSrftJ7BbX5mZ,2023-04-17,,8700,10000,B.E (Mechanical),Rejected by CP,recR3w146SfZG996i,"ide,machine-learning,microsoft-sql-server,python,tableau",,,recR3w146SfZG996i,"en,hi"
recr7DStKDLHph3ez,recdN16e9aiTj0z3a,,,35000,,,Sent to Client,recr7DStKDLHph3ez,sales,,,recr7DStKDLHph3ez,"en,es,fr,nl"
recrA2TnrybhaU24H,recA3Ye1PMACJlO1Z,,,1600,,"Bachelor of Engineering - BE, Computer Engineering",Mission closed by client,recrA2TnrybhaU24H,"angularjs,css,html,javascript,javascript-libraries,node.js,react",,,recrA2TnrybhaU24H,en
recRAGJQ1IFtjPIc2,recu8QJacyAODTIeX,2023-03-27,,55000,,Politics,Rejected by client,recRAGJQ1IFtjPIc2,"account-management,advertising,business-development,business-strategy,consulting,crm,direct-sales,lead-generation,leadership,market-research,marketing,marketing-communications,marketing-strategy,negotiation,new-business-development,project-management,relationship-building,research,sales,sales-management,sales-process,salesforce.com,strategic-planning,strategy,team-leadership,time-management,training",recRAGJQ1IFtjPIc2,europe/united-kingdom/england,recRAGJQ1IFtjPIc2,"de,en,fr"
recrDirIHWuVumyD4,recIa8aDuWkKPM8rx,,,43000,45000,Programme Grande Ecole Management,Rejected by CP,recrDirIHWuVumyD4,"client-relations,sales",recrDirIHWuVumyD4,europe/france,recrDirIHWuVumyD4,"en,es"
recrEami6gAFN0M1I,recOO9bDKaXhlAHdo,,,,,,Rejected by CP,recrEami6gAFN0M1I,"marketing,sales",,,recrEami6gAFN0M1I,"el,en"
recRf7JgcOv1hnBdp,recwe9VS4h7Qfkzjd,,,32000,,,Mission closed by client,,,,,recRf7JgcOv1hnBdp,"en,fr,zh"
recrHFMV4GBdh74Cj,recKRL2QH6xEYq7sa,2023-04-03,,65000,,Education,Rejected by CP,recrHFMV4GBdh74Cj,"analytical-skills,business-development,cloud-security,customer-engagement,customer-relations,customer-service,interpersonal-skills,management,microsoft-office,new-business-development,presentation-skills,presentations,saas,sales-management,salesforce.com,strategic-planning,team-building,team-leadership,training,zoom",,,recrHFMV4GBdh74Cj,"de,en,ru"
recrHYi8Actg57WGh,recwe9VS4h7Qfkzjd,,,,,,Mission closed by client,,,,,recrHYi8Actg57WGh,"en,fr,zh"
recRlaQKUuaeHksIL,rec2jbStt0bBp170k,,,28000,30000,,Mission closed by client,recRlaQKUuaeHksIL,graphic-arts,,,recRlaQKUuaeHksIL,fr
recRoVIwrEOjPp0Gv,recsld3DKqBhnW6rg,,,70000,75000,Bachelor of Science (BSC),Mission closed by client,recRoVIwrEOjPp0Gv,"business-development,reporting-amp-analysis,strategic-thinking",recRoVIwrEOjPp0Gv,asia/united-arab-emirates,recRoVIwrEOjPp0Gv,en
recrqeJY8jCU3LY87,recwMSrftJ7BbX5mZ,2023-03-28,,1500000,,B.tech,Rejected by CP,recrqeJY8jCU3LY87,sql-plus,,,recrqeJY8jCU3LY87,en
recrRaaCH8QxXHgfF,rec2Xnb1aA6Evh8id,,,,,,Rejected by CP,recrRaaCH8QxXHgfF,"react,react-native",,,recrRaaCH8QxXHgfF,"en,fr"
recRtBe4Qgka7LnDF,recwMSrftJ7BbX5mZ,2023-04-03,,10000,,"Bachelor of Engineering (Mechanical Engineering), ",Rejected by CP,recRtBe4Qgka7LnDF,"jsp,mysql,oracle,servlets,sql-azure",,,recRtBe4Qgka7LnDF,"en,hi"
recRuu5BrKyXfTwBx,rec6N2U5wJf7t3ySH,2023-06-01,,70000,75000,Industrial Electronic Engineer,Interview Process,recRuu5BrKyXfTwBx,"embedded-c++,javascript,python",,,recRuu5BrKyXfTwBx,"en,es"
recRv6LXdY0RFxwyq,recMh3kDSANBvdJbu,,,,,,Sent to Client,recRv6LXdY0RFxwyq,"black-box-testing,java",,,recRv6LXdY0RFxwyq,"en,hi"
